genus	repBC79_Pl1	repBC80_Pl1	repBC81_Pl1	repBC85_Pl1	repBC86_Pl1	repBC87_Pl1
Acetanaerobacterium	0	0	0	0	0	0
Acetivibrio	0	0	0	0	0	0
Acholeplasma	0	0	0	0	0	0
Acidaminococcus	1055.2160433917754	1293.6150395637144	646.6215756765133	899.2790007480701	599.0924080712003	840.8666593397846
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	0	0	0	0	0	0
Adlercreutzia	14.10182967292187	0	0	0	0	0
Agathobacter	0	0	0	0	0	0
Agathobaculum	37.93202775898569	45.05823387754149	25.850016941270283	32.62679418972462	51.39549199674673	12.918067227342974
Akkermansia	0	0	0	0	0	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	16.335891100938163	18	11	31.962290178393687	22.000030446082512	0
Allisonella	879.6542397318286	726.1547052658027	525.9238010988047	794.5900036415268	627.1267309747209	616.7547108641188
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	0	0
Aminiphilus	0	0	0	0	13.99999999965133	0
Aminipila	0	0	0	0	0	0
Anaerobutyricum	24.00390916377033	10.99999999999958	100.57428758255205	34.28162548698567	256.87320417489707	124.98904294671672
Anaerocolumna	0	0	0	0	0	0
Anaeromassilibacillus	0	0	0	0	0	0
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	193.61830864807013	210.9062110185825	125.68422232304812	223.18744267242488	165.42036983229775	265.651762720871
Anaerotaenia	0	0	0	0	0	0
Anaerotignum	0	0	0	0	0	0
Anaerotruncus	0	0	0	0	0	0
Anaerovorax	0	0	0	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	14.534288966820498	0	0	0	0
Bacteroides	13.249213256778972	0	0	46.39584599674652	40.79574981458751	40.00256964191165
Bariatricus	16.33751887880211	21.20137480798584	34.60727119587024	0	15.306029963783216	86.78567161194515
Barnesiella	0	0	0	0	0	0
Beduini	0	0	0	0	0	0
Bifidobacterium	1786.3138236361226	2229.6883196673266	6173.108121637792	300.782139808907	262.21144760061935	564.1415824264193
Blautia	34.060040626863326	64.64265958467215	38.93625983401624	0	288.73581791270357	48.505090673477085
Breznakia	0	0	0	0	0	0
Butyricicoccus	60.06533595758527	73.95698874736232	36.639417565002624	100.31552710221727	101.60436289057414	51.44559027204364
Butyricimonas	0	0	0	0	0	0
Butyrivibrio	0	0	0	0	0	0
Caldicoprobacter	0	0	0	0	0	0
Caproiciproducens	0	0	0	0	0	0
Casaltella	49.95814102825704	53.360404028805945	0	0	40.17801678399996	38.456725878557336
Catenibacterium	140.00000843323184	75.99908280072748	31.000001630996746	76.1035789903169	34.71647398731249	108.96926328055504
Cellulosilyticum	0	0	0	0	0	0
Christensenella	0	14	0	12	0	0
Citrobacter	0	0	0	0	0	0
Clostridioides	0	0	0	0	0	0
Clostridium	51.0000168555952	37.99992880995132	29.999999995751622	20.999999999851717	19.999999999478337	26
Colibacter	0	0	0	0	0	0
Colidextribacter	0	0	0	0	0	0
Collinsella	432.8585692533619	173.99719951752837	90.98603002552224	218.1143770318689	116.40960613897232	207.411840121828
Coprobacter	0	0	0	0	0	0
Coprococcus	0	0	0	0	0	0
Corynebacterium	0	0	0	0	0	0
Cuneatibacter	0	0	0	0	0	0
Dehalobacter	0	0	0	0	0	0
Desulfitispora	0	0	0	0	0	0
Desulfothermobacter	0	0	0	0	0	0
Desulfovibrio	0	0	0	0	0	0
Dialister	1465.808258759528	1411.687699979278	793.1183054252056	1181.3003283413327	1029.6740283725733	1305.4450734424524
Dielma	0	0	0	0	0	0
Dorea	1272.0443708751466	5140.573141619444	1911.5093734084448	1645.7097340866303	3052.5651741741003	2677.1500810634675
Drancourtella	0	0	0	0	0	0
Duncaniella	19.510091141177973	10.747582097593243	19.999360821235378	16.965392397876577	53.06131646865287	28.27342868302244
Duodenibacillus	24.008670919063967	21	0	33.00609185669519	21.000000000000068	0
Dysosmobacter	0	0	0	0	0	0
Eggerthella	0	0	0	0	0	0
Eisenbergiella	0	0	0	0	0	0
Emergencia	0	0	0	0	0	0
Enterobacter	0	0	0	0	0	0
Enterocloster	0	0	0	0	0	0
Enterococcus	165.1086921648385	140.8971117707353	95.69065507411688	188.9195320242472	95.85883267351568	128.60295325586952
Enterorhabdus	0	0	0	0	0	0
Erysipelatoclostridium	0	0	0	0	0	0
Escherichia	17.000000005030778	20.54342898380669	14	25.000000341919275	23	16
Eubacterium	529.3592278881758	432.3778822892877	252.29786387834275	499.0309801230277	99.00000766305658	512.9251510580312
Faecalibacterium	121.8439907598438	263.12147766301484	34.99999999996136	189.20408653156105	281.80474359299933	80.06710458612973
Faecalibaculum	0	0	0	0	0	0
Faecalicatena	167.13699209144184	352.96855599106783	227.5343999673206	199.78729222725303	579.9784421250514	328.33539935293646
Faecalimonas	34.716560056119825	116.0799336409136	43.157592164121496	49.93001168693663	53.16088531454957	63.24011075277105
Faecalitalea	0	0	0	0	0	0
Falcatimonas	0	0	0	0	0	0
Fastidiosipila	0	0	0	0	0	0
Flavonifractor	0	0	0	0	0	0
Flintibacter	0	0	0	0	0	0
Fournierella	0	0	0	0	0	0
Frisingicoccus	0	0	0	0	0	0
Fusibacter	0	0	0	0	0	0
Fusicatenibacter	133.0374735003197	199.7167259827424	54.03233802311477	27.68312161248082	51.815700656329625	22.004995029915843
Gemmiger	60.14073810210374	103.0223018245236	27.001938985869405	68.94493455028328	59.00005771222468	50.00130982778259
Geosporobacter	0	0	0	0	0	0
Gordonibacter	0	0	0	0	0	0
Gottschalkia	0	0	0	0	0	0
Haemophilus	0	0	0	0	0	0
Harryflintia	0	0	0	0	0	0
Herbinix	0	0	0	0	0	0
Hespellia	25.817360978844803	148.294448731044	166.12885159698843	0	88.12296350178	41.32754868913922
Holdemanella	95.91057898328845	31.00000628059508	0	107.03425698445034	208.0000096067604	110.99999998823552
Holdemania	0	0	0	0	0	0
Hungateiclostridium	0	0	0	0	0	0
Hungatella	0	14.122347015492618	0	0	0	0
Hydrogenoanaerobacterium	0	0	0	0	0	0
Ichthyobacterium	0	0	0	0	0	0
Ihubacter	0	0	0	0	0	0
Intestinibacillus	0	0	0	0	0	0
Intestinibacter	46.86777678418432	60.084712365101645	36.25434170551982	50.15633802303686	31.177956321630077	42.309111752917374
Intestinimonas	0	0	0	0	0	0
Klebsiella	0	0	0	0	0	0
Knoellia	0	0	0	0	0	0
Kytococcus	0	0	0	0	0	0
Laceyella	15.04134091361534	18.082374335805483	12.999999998096962	12	0	0
Lachnoclostridium	0	10.731213525449638	15.779852412047369	0	0	0
Lachnospira	21.073960693907196	35.12315228496051	32.296506066759235	27.95247737198824	23.000119829087684	28.964240118029817
Lacrimispora	0	29.374174447245856	0	0	15.824583650384067	0
Lactiplantibacillus	0	0	0	0	0	0
Lactobacillus	1608.632439575868	1235.1588258317363	920.3102511370706	996.49036131043	735.750883883036	1129.144157263076
Lactococcus	0	0	0	0	0	0
Lactonifactor	0	0	0	0	0	0
Lelliottia	0	0	0	0	0	0
Libanicoccus	0	0	0	0	0	0
Longibaculum	0	0	0	0	0	0
Mageeibacillus	0	0	0	0	0	0
Massilimicrobiota	0	0	0	0	0	0
Massiliprevotella	0	0	0	0	0	0
Massilistercora	0	0	0	0	0	0
Mediterraneibacter	48.4997170164265	106.25133909167398	170.45389209251186	61.15741991009017	85.61874187472444	53.609217168634714
Megamonas	142.99771216528652	110.45661995424383	50.89637417297779	90.2174944577844	59.00513216912837	69.98186106848155
Megasphaera	20269.327337714454	22920.582899986577	10554.233531766446	18464.25261223637	13469.325780439453	14750.921834102644
Metakosakonia	0	0	0	0	0	0
Mitsuokella	34.99958280252821	38.86164014065555	14.000085566901925	30.29687872000149	23.999961749776823	35.001760837664406
Mogibacterium	125.97999028308024	6721.356529642098	0	210.1930272346784	3970.9917962103686	2048.404425270769
Monoglobus	0	0	0	0	0	0
Mordavella	0	13.009696580749392	17.00089989837549	0	0	0
Muribaculum	33.861420300898	13.252418070696097	0	28.03460391703761	0	18.72657131434318
Muricomes	0	0	0	0	0	0
Murimonas	0	0	0	0	0	0
Mycobacterium	0	0	0	0	0	0
Mycolicibacterium	0	0	0	0	0	0
Mycoplasma	0	0	0	0	0	0
Negativibacillus	0	0	0	0	0	0
Neglecta	0	0	0	0	0	0
Neptuniibacter	0	0	0	0	0	0
