genus	repBC25_Pl2	repBC26_Pl2	repBC27_Pl2	repBC31_Pl2	repBC32_Pl2	repBC33_Pl2
Acetanaerobacterium	0	0	0	0	0	0
Acetivibrio	0	0	0	0	0	0
Acholeplasma	0	0	0	0	0	0
Acidaminococcus	3221.87245580948	1428.7983627329504	3416.9962932975013	1715.4276213252356	2347.6424439105376	1463.305677483377
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	19.453769099174963	0	0	0	0	0
Adlercreutzia	94.90505584663278	43.94314800011869	98.8776184550003	149.8421780205522	143.97386874555914	209.706708402401
Agathobacter	0	0	0	0	0	0
Agathobaculum	111.526820751444	56.10056328556833	71.04144724709373	212.318617522146	373.60388735495866	154.42105983967957
Akkermansia	0	0	0	0	0	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	104.49590669093756	63.957298984279525	163.95730002438765	199.0048607848802	317.2781051829357	192.5062731797563
Allisonella	189.165447053635	54.18605984327422	135.03202062047907	183.79745436758455	275.7906007065475	173.0477220933167
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	0	0
Aminiphilus	0	0	0	0	0	0
Aminipila	0	0	0	11.090805758097696	11.13259246298596	0
Anaerobutyricum	256.9911732399053	73.47856043433353	152.6329664095269	322.44798868298545	459.16970116811177	241.50291372069063
Anaerocolumna	0	0	0	0	0	0
Anaeromassilibacillus	68.5027427162366	27.41547885318363	42.74855033330011	67.52408517081975	95.6130087773327	38.89934445011183
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	1024.295656330673	323.95766055939146	579.4380049778906	1310.4955007222725	2180.100356985949	1051.1064391567886
Anaerotaenia	0	0	0	0	10.572435521448122	0
Anaerotignum	0	0	0	0	0	0
Anaerotruncus	24.41245358903835	0	15.046128384946035	37.73125700049253	36.17505253724234	22.060468481963085
Anaerovorax	0	0	0	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0
Bacteroides	789.1002548634922	318.61459299897507	822.1738248859849	558.4568699924776	873.4227972094277	648.2016290609599
Bariatricus	346.7959877465951	118.77122517824856	208.82244393168588	305.0330923042405	429.3748306480504	233.15683880115148
Barnesiella	31.000091054530188	17.02747708347214	31.99653293496077	51.71013562009193	58.5772426893993	42.00102489723212
Beduini	0	0	0	0	0	0
Bifidobacterium	20.951085045336875	64.15370702657901	113.48205169472148	51.07313482421273	2889.1255430345186	244.70867109688749
Blautia	3686.615078523187	1307.584137047678	2835.0151092446386	4356.585011233371	6573.787432942826	3448.8694636192313
Breznakia	0	0	0	0	0	0
Butyricicoccus	236.0904226336028	54.15526312158182	139.98208652369163	324.1618238190664	394.7535234142504	296.73185809078893
Butyricimonas	0	0	0	18.012201810049007	32.000132362241246	0
Butyrivibrio	0	0	0	0	14.286841037911287	0
Caldicoprobacter	0	0	0	0	0	0
Caproiciproducens	0	0	0	0	0	13.31255292008488
Casaltella	0	0	0	32.50902399186827	22.719817263431494	0
Catenibacterium	67.14220782544209	23.000000081802416	97.19962257083496	253.3131291045013	269.85789800926534	191.02165976790303
Cellulosilyticum	0	0	0	0	0	0
Christensenella	72.99998203977823	27.99999999999941	51.999998240304926	136.4060859633446	199.4320948995598	107.21225738094128
Citrobacter	0	0	0	0	0	0
Clostridioides	0	0	0	0	0	0
Clostridium	61.312455696929725	24.04734231271997	15.026644809045054	116.36133917795482	191.0493468337499	105.24960422063646
Colibacter	0	0	0	0	0	0
Colidextribacter	27.245972537736325	0	14.053944161933517	39.97268916545085	72.97476845217521	21.3944056172423
Collinsella	532.5851610113529	261.1476747606317	712.2403605321105	645.4332003564838	459.9025329777158	988.2611034241402
Coprobacter	0	0	0	0	0	0
Coprococcus	2159.9771601581783	921.174959422479	1850.0190491584613	1890.8799583642824	3019.280538371898	1499.2595517433358
Corynebacterium	0	0	0	0	0	0
Cuneatibacter	0	0	0	13.39591341101932	19.162410277214285	0
Dehalobacter	0	0	0	0	0	0
Desulfitispora	0	0	0	0	0	0
Desulfothermobacter	0	0	0	0	0	0
Desulfovibrio	15.999999999999996	34.84863144449905	85.00000787872267	11.999999990534931	219.441915769258	67.06914916324196
Dialister	850.521156987199	288.3845009717324	639.2513301004398	847.6433177332293	1271.427490789603	674.0586402864197
Dielma	0	0	0	0	10.000000229133104	0
Dorea	1676.591477225158	692.3337187959185	1330.1172977071965	1921.944418008669	2980.842058051711	1494.110520854371
Drancourtella	0	0	0	0	0	0
Duncaniella	72.98341412941122	24.16821143813303	72.95763954146655	163.51189048015698	149.45631288898633	107.44100235702464
Duodenibacillus	0	0	0	33.8078779967543	40.31182085284988	24.19655119678325
Dysosmobacter	232.7075320600971	113.46830091202148	188.18968813596467	388.7450347709353	493.664452100967	329.63118187016187
Eggerthella	184.6695446982121	86.95887238510748	211.37015445588705	195.191100969145	199.12171030353025	240.5233194446402
Eisenbergiella	0	0	0	0	0	0
Emergencia	24.64599661416067	0	13.857649171984477	15.157242691745209	29.33056647842927	19.320642491406367
Enterobacter	0	0	0	0	0	0
Enterocloster	90.21123768070618	33.601693815217175	51.208545472663225	67.51059532188053	79.48987352976319	59.9213668328192
Enterococcus	153.44332115412834	37.38796180359927	112.99893645344888	237.21694054054393	360.1578666625704	181.17315682399223
Enterorhabdus	32.1833671635618	0	34.6324703250694	20.18968892267096	20.158852303389164	22.01430891677657
Erysipelatoclostridium	0	0	0	20.520267587828297	14.060315611593955	0
Escherichia	2379.7258859571207	1387.3491453600031	4018.648776389869	1925.2920404327415	3318.4386409494255	1862.0525564904308
Eubacterium	512.2834046968018	175.8850482512208	349.2784053523032	316.7379774159799	415.3296397464956	251.7524457069821
Faecalibacterium	2169.9262384963463	747.2979783967244	1344.411200202717	2302.690765779123	3194.0021169125207	1371.9251947991515
Faecalibaculum	0	0	0	0	0	0
Faecalicatena	1755.558241158085	485.4881743275927	917.7328088843371	1604.958386692697	2303.1516457726525	1229.910891807821
Faecalimonas	555.1597831278574	188.48434756725848	301.93459513554774	638.8472034222742	1073.3397561240415	441.2461524051572
Faecalitalea	0	0	0	0	23.828825584235556	0
Falcatimonas	0	0	0	0	15.071356847413792	0
Fastidiosipila	0	0	0	0	0	0
Flavonifractor	70.57427174056642	39.47532640768902	50.00450402871063	113.77415567902712	174.04221518674535	93.92082000757422
Flintibacter	110.61516107822044	65.33749166668746	114.04512503292388	170.39689778058676	257.0864242528899	144.2783985696083
Fournierella	11.183291719360012	0	0	17.9896388407145	19.89600039047992	0
Frisingicoccus	0	0	0	0	0	0
Fusibacter	0	0	0	0	0	0
Fusicatenibacter	312.4702361403981	115.19252318866474	227.7120506504894	369.94053737466646	563.1740883970957	282.1150720549406
Gemmiger	254.48335592145375	105.01946553625216	262.56100558812653	312.2157059436985	423.84632883924405	250.14462769538343
Geosporobacter	0	0	0	0	0	0
Gordonibacter	38.78244299352502	37.57700450610329	67.93315160712496	95.0299403019895	106.75942754496847	123.74717378290896
Gottschalkia	0	0	0	0	0	0
Haemophilus	0	0	0	0	0	0
Harryflintia	0	0	0	0	0	0
Herbinix	0	0	0	0	0	0
Hespellia	52.81067341727635	50.29882537003813	49.894700037959815	56.424590773099894	266.9376831642699	30.048484329344568
Holdemanella	57.999999999826784	31.00004936548796	82.00000490293695	351.72261779004464	397.4039280370016	296.8845643564505
Holdemania	0	0	0	27.999999999999996	26.052824116411376	15.000000000000002
Hungateiclostridium	31.00399160372175	0	24.00049066900497	40.08995463329913	46.825703715613805	24.00000011747388
Hungatella	115.533843060833	66.58754194309444	86.30415858048757	146.41350171563963	226.60527035075089	113.008649725063
Hydrogenoanaerobacterium	0	0	0	18.95572320640446	11.078534416572326	0
Ichthyobacterium	0	0	0	0	0	0
Ihubacter	29.54211403987236	0	14.96219711273191	24.75794051750846	37.3375043652632	20.683104851605503
Intestinibacillus	0	0	0	0	27.97626468966397	0
Intestinibacter	22.7345973261116	0	13.563527899311078	20.083274474995303	44.57288197886145	23.060050643716536
Intestinimonas	16.55497101838842	0	37.1064870513494	51.278577473838645	81.19623984963347	38.70452577602461
Klebsiella	0	0	0	0	0	0
Knoellia	0	0	0	0	0	0
Kytococcus	0	0	0	0	0	0
Laceyella	22	13	22.000010897855923	22.02977258005439	38.08027347026774	10.453199392014213
