genus	repBC52_Pl3	repBC53_Pl3	repBC54_Pl3	repBC58_Pl3	repBC59_Pl3	repBC60_Pl3
Acetanaerobacterium	0	0	0	0	0	0
Acetivibrio	0	0	0	0	0	0
Acholeplasma	0	0	0	0	0	0
Acidaminococcus	229.99961738674352	187.77409868141785	218.48519581640068	312.9504444548293	213.02026921572673	276.8986508660902
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	0	0	0	0	0	0
Adlercreutzia	13.99426385050666	0	0	17.06051949766271	17.167489231872203	18.943757549082704
Agathobacter	0	0	0	0	0	0
Agathobaculum	39.875777586054674	24.10924961685433	33.64530887408823	38.34765249332816	33.470977017066794	50.47256617658896
Akkermansia	0	0	0	0	0	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	162.00180185473778	185.00022209665588	168.1222071196105	182.0909601708981	201.0000242445572	208.86174059012697
Allisonella	14.000000000000002	15.00009358574665	16	25.000000000148948	16.999999931544195	26.000000000008683
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	0	0
Aminiphilus	0	0	0	0	0	0
Aminipila	31.486185582717212	13.017908335442858	25.484881720757112	31.516777484983265	30.798620123628176	29.772875043456217
Anaerobutyricum	136.400673061701	56.71090928796706	118.93250278216198	186.2730777209527	188.38756810455263	204.93765333516689
Anaerocolumna	0	0	0	0	0	0
Anaeromassilibacillus	28.123560074237176	22.04256605404905	28.099577643804363	38.40373654113544	63.09967302184762	56.114480177208925
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	888.3119264922846	436.19012880870457	1041.2676166773483	1688.3747903952085	1077.892213656586	1241.3557608513522
Anaerotaenia	0	0	0	0	0	0
Anaerotignum	781.6816857942288	417.6504190758584	764.1541067620368	1146.834234682423	806.8138942372805	850.0630240939474
Anaerotruncus	86.77128251567211	74.38729495538342	92.27651256562832	113.2138232817422	99.91991718288624	124.83744193274238
Anaerovorax	0	0	0	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0
Bacteroides	582.1335090251977	628.9115955669417	510.12534108644303	763.2911067649181	610.5439402135868	840.7688927090209
Bariatricus	236.3786046961602	120.48164847470616	238.1736660767791	358.00918675077327	259.29626281262205	252.8882836189694
Barnesiella	45.11464321200666	50.44183086501529	46.43916815285533	54.49728532868924	49.99077039774773	44.55337847521649
Beduini	0	0	0	0	0	0
Bifidobacterium	51.99999999999998	12	224.2668997098795	258.69755267688817	37.00000033384861	237.202878692904
Blautia	4168.782457782725	2724.3296923370044	4856.304436053646	7419.955226916628	5340.701866342785	6632.302719712231
Breznakia	0	0	0	0	0	0
Butyricicoccus	149.02390734056976	111.7260206642917	163.3885631851406	178.97875633177242	169.96408560520743	178.59639648547588
Butyricimonas	0	0	0	0	0	0
Butyrivibrio	0	0	0	15.046718325623566	0	0
Caldicoprobacter	0	0	0	0	0	0
Caproiciproducens	0	0	0	0	12.780941856761636	0
Casaltella	0	0	0	0	0	0
Catenibacterium	324.6795433442391	61.00001635334945	316.4312859357242	422.0997266790303	755.155604036448	366.4333077470959
Cellulosilyticum	0	0	0	0	0	0
Christensenella	74.86720026609942	54	62.99999997593616	67.00000000956256	82.01328423507059	120.97747575679246
Citrobacter	0	0	0	0	0	0
Clostridioides	0	0	0	0	0	0
Clostridium	23.399895719275793	17.671924630815216	0	14.836517852101643	41.47646290898268	33.10049206047746
Colibacter	0	0	0	0	0	0
Colidextribacter	135.32123092017366	76.90094245332907	132.83668502896214	223.88247056852683	165.0478694395392	205.3889418238316
Collinsella	1203.9476631054183	924.1438122867976	1256.967519320148	1751.5760789319863	1116.295899528037	1598.142938572492
Coprobacter	0	0	0	0	0	0
Coprococcus	1468.2637673537583	882.1802506855777	1573.6127759954893	2440.3205748370997	1715.4907303052769	2153.9380709831203
Corynebacterium	0	0	0	0	0	0
Cuneatibacter	0	0	0	0	0	0
Dehalobacter	0	0	0	0	0	0
Desulfitispora	0	0	0	0	0	0
Desulfothermobacter	0	0	0	0	0	0
Desulfovibrio	21	0	71	81.00343981869806	16	115.00107876583
Dialister	314.9995581184966	265.8643822682892	290.7384780528328	414.7638870953482	371.99494095481595	439.99910262993967
Dielma	0	0	0	0	0	0
Dorea	1872.928454627321	1416.9652318427925	1812.263636110643	2682.7089486210552	2218.147232165956	2716.046051319786
Drancourtella	0	0	0	0	0	0
Duncaniella	751.3486799962575	480.20737800467816	882.4457113779421	1038.4601947689468	853.2263175509283	1202.9855552512088
Duodenibacillus	14.00744880192222	23.999985949117445	25.233332449687985	38.99025719009863	16.000000000062112	22.999999999999822
Dysosmobacter	775.2831231710807	644.0120179892026	707.34005032396135	1125.9324013414052	1026.859603703306	1252.392206558483
Eggerthella	47.33571163712718	31.99999200041152	46.99895351518387	40.44894555933512	33.995060337085306	47.06981584142574
Eisenbergiella	0	0	0	0	0	0
Emergencia	0	0	11.275665055122229	12.868005619869354	0	0
Enterobacter	0	0	0	0	0	0
Enterocloster	112.1314770761392	89.68616463483065	121.71837105598826	153.59769273312733	141.47838942179112	138.9653618101226
Enterococcus	14.999999781749285	10	33.93933435319326	43.17898259306643	50.57806882734238	55.513317789400666
Enterorhabdus	0	0	0	0	0	0
Erysipelatoclostridium	0	10.675754875140168	0	0	21.172503026032707	0
Escherichia	241.99990136256264	175.97528834780053	303.97073909204613	448.9028357276103	327.1337893305778	404.0217623661625
Eubacterium	123.62733048388826	80.97556307724398	125.94984871791868	157.6269921210509	152.6217586232062	180.13343470270692
Faecalibacterium	1014.0301173748104	559.4254087533885	1002.418017816797	1411.9971516463063	1144.9464791167788	1174.691156293124
Faecalibaculum	0	0	0	0	0	0
Faecalicatena	1529.896321765292	959.209844816305	1609.3330694373058	2407.8586314642116	1761.0465629524315	2041.8108569458084
Faecalimonas	767.4782942441333	444.4899155077864	810.821055407559	1179.9336897402104	771.8817602517222	985.91944327606
Faecalitalea	0	0	0	0	0	0
Falcatimonas	0	0	0	0	0	0
Fastidiosipila	0	0	0	0	0	0
Flavonifractor	484.08646543242594	284.3479782886976	477.2891137564045	696.9331753935597	551.8114189298508	618.9046907758176
Flintibacter	1968.321479275596	1296.3937566555333	1937.256847595296	3106.593390251124	2440.4978760378704	2811.825944151957
Fournierella	14.776129546628862	0	25.314468163389872	26.61624193256191	23.70907359119672	26.59894062258612
Frisingicoccus	0	0	0	0	0	0
Fusibacter	0	0	0	0	0	0
Fusicatenibacter	105.03545281302183	50.00000031322784	169.2476727696006	227.16856866313523	126.8073340339606	183.29920314822664
Gemmiger	485.3394103875473	382.1777317947103	517.6301017762667	643.7791037658952	613.7149686585338	683.8786084125726
Geosporobacter	0	0	0	0	0	0
Gordonibacter	0	0	0	0	0	0
Gottschalkia	0	0	0	0	0	0
Haemophilus	0	0	0	0	0	0
Harryflintia	0	0	0	0	0	0
Herbinix	0	0	0	0	0	0
Hespellia	18.93694156616904	12.055963022997906	15.986760628398873	29.47302821415162	33.88291215362236	16.697901910700796
Holdemanella	231.90638090139424	122.00000103764866	159.1417789987438	204.00920444273996	426.4838547351527	239.95247709916876
Holdemania	0	0	0	0	14.672416209872376	0
Hungateiclostridium	20.00000040871164	0	0	12.999999918164344	19.000000000000007	17.000005132689765
Hungatella	461.6300675772751	326.41297930790654	469.6701692557882	801.8168500445822	611.4033523303023	677.8957157713803
Hydrogenoanaerobacterium	0	0	0	0	0	0
Ichthyobacterium	0	0	0	0	0	0
Ihubacter	151.26614403339417	66.62151290647606	178.7516292576987	216.185375379598	209.2078866922296	213.4352174312377
Intestinibacillus	0	0	0	0	0	0
Intestinibacter	115.50010791235904	16	112.59765873224003	197.83042687999185	221.3273965339125	255.9537812527708
Intestinimonas	101.30020687148206	37.00005084518283	53.00969160982058	84.74333482975425	60.864194616040265	56.893741508911255
Klebsiella	0	0	0	0	0	0
Knoellia	0	0	0	0	0	0
Kytococcus	0	0	0	0	0	0
Laceyella	11.024113339049038	12	14.052045165634857	28.11884325674999	20.013178653957542	30.0105667852844
Lachnoclostridium	161.2861919840343	123.10841246916353	160.79941476938683	328.1277838849253	179.21820866135943	237.84743700007624
Lachnospira	62.16590116976114	56.241531621580165	51.94467455368324	76.26807964504127	77.27682845857483	76.7506066743976
Lacrimispora	298.82020049385363	191.41764457134823	333.1431216317342	557.1986204141724	378.4251976033362	427.2836781952353
