genus	repBC94_Pl1	repBC95_Pl1	repBC96_Pl1	repBC04_Pl2	repBC05_Pl2	repBC06_Pl2
Acetanaerobacterium	0	0	0	0	0	0
Acetivibrio	0	0	0	0	15.809150221041156	0
Acholeplasma	0	0	0	0	0	0
Acidaminococcus	26.5549955181597	26.033556902111343	18.0380854569854	124.93659330999122	170.02708761611444	88.08176968289153
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	0	0	0	0	19.101456515846326	0
Adlercreutzia	11.999999999913234	20.76121020723051	23.005153317768748	83.66442302014819	94.96739034009649	35.26411409479903
Agathobacter	0	0	0	0	0	0
Agathobaculum	30.928871054732987	99.1276213022392	49.755824549428674	174.25235561204622	229.7552148928501	125.65147093749046
Akkermansia	0	10	11	0	25.99409148459991	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	78.00863604337482	202.93556536804752	249.534468905796	718.237765343085	1045.0800902189164	570.8161969377334
Allisonella	0	0	0	0	0	0
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	10.976085625733235	0
Aminiphilus	0	32.99991612571446	22.99994937430657	0	24.000569207687533	0
Aminipila	0	0	0	0	0	0
Anaerobutyricum	460.0289215443511	733.4766260524419	554.9686243598277	1686.148586249717	1999.25551164604	1235.361452890259
Anaerocolumna	0	0	0	0	0	0
Anaeromassilibacillus	49.45777024244059	123.22517928797434	48.96131603295784	151.2390333421269	173.85543463162088	111.50107058670784
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	589.0521595231353	882.1025853793092	700.0908438758518	2178.1097512534047	2574.7323301555616	1728.7908574930916
Anaerotaenia	0	0	0	15.140043993925351	18.40759615610473	0
Anaerotignum	0	0	0	0	18.627437803706645	0
Anaerotruncus	0	0	0	0	0	0
Anaerovorax	0	0	0	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0
Bacteroides	496.08493646959	924.0071156032044	992.8558120912824	3292.0353876806403	4343.725966271119	2424.733312383362
Bariatricus	72.67469060205737	94.86557271989906	76.64746068039243	295.9055072553175	396.64908317797295	288.3531014933214
Barnesiella	59.997752196689206	106.15702946001856	111.29488324359652	326.0088766699188	487.10114547934097	299.7375501217385
Beduini	0	0	0	0	0	0
Bifidobacterium	50.85371549102602	2158.5082122294057	1130.698487681373	263.47297169515286	1663.0564091330714	225.44211089552124
Blautia	2379.9217718246837	3338.383579932495	2664.7393506880367	9692.835886106364	12539.362722742691	8498.441109941852
Breznakia	0	0	0	0	0	0
Butyricicoccus	73.10946780822242	132.95371212124866	106.45207465743658	469.33971552748955	622.2476772748842	269.01598495723965
Butyricimonas	0	0	0	27.79296355744106	31.99272798104169	23.23651316166875
Butyrivibrio	0	0	0	0	18.203044286819612	14.80982760053621
Caldicoprobacter	0	19.272554346088185	0	0	0	0
Caproiciproducens	12.110388209843602	20.28724439974369	0	31.11827986623613	20.77746622062171	27.07760299971266
Casaltella	0	0	0	0	0	0
Catenibacterium	201.18073036118795	727.8452791237728	646.2103130632374	2425.821745896648	2531.409609949378	1583.2309051290404
Cellulosilyticum	0	0	0	0	0	0
Christensenella	50.99535465686382	90.99977558887468	57.2898372322769	218.94389991249577	260.2503888796488	147.67286978118
Citrobacter	0	0	0	0	0	0
Clostridioides	0	0	0	17.147866296827573	15.9071252668368	0
Clostridium	77.18385109980548	391.228420056855	249.88931301098043	959.3797422921168	1174.031410122929	486.4098645600436
Colibacter	0	0	0	0	0	0
Colidextribacter	0	14.869764155189433	0	47.46387562216095	37.01200299069082	30.52964143782386
Collinsella	129.00557611889954	217.94191897709305	147.13906765281473	1445.72878467632	2451.068407032475	419.7808724031721
Coprobacter	0	0	0	0	26.774242264077955	0
Coprococcus	482.60375524577597	723.4408914184296	567.5932453834064	2263.860608108924	2688.457314800347	1572.0305612727054
Corynebacterium	0	0	0	0	0	0
Cuneatibacter	31.66427035027291	48.44166061538522	40.08156031736405	89.80733527453333	120.7128499803092	58.04526980322709
Dehalobacter	0	0	0	0	0	0
Desulfitispora	0	0	0	0	0	0
Desulfothermobacter	0	0	0	0	0	0
Desulfovibrio	0	0	0	0	70.98386642373151	0
