genus	repBC34_Pl1	repBC35_Pl1	repBC36_Pl1	repBC40_Pl1	repBC41_Pl1	repBC42_Pl1
Acetanaerobacterium	0	0	0	0	0	0
Acetivibrio	0	0	0	0	0	0
Acholeplasma	0	0	0	0	0	0
Acidaminococcus	2014.775138819539	1133.2152526173322	2345.23410161979	3487.555539647198	4616.767036769479	1401.6674542772807
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	0	0	0	0	0	0
Adlercreutzia	24.156381797407963	0	19.597391298031653	28.14453208047536	20.020761651678463	0
Agathobacter	0	0	0	0	0	0
Agathobaculum	14.367492531473015	0	19.499061878108463	0	0	0
Akkermansia	0	0	0	0	0	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	139.00049425545706	49.26513023666302	82.99641563953868	86.98424230100022	64.00000000000007	69.00000000001431
Allisonella	589.3205765725502	195.3238063386308	298.95728234503764	310.38207130267915	377.4842647925332	179.27258704276502
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	0	0
Aminiphilus	19.00000000793302	0	0	0	0	0
Aminipila	0	0	0	0	0	0
Anaerobutyricum	32.78076528330549	20.169185031638342	41.88351320780754	17.00000011926058	24.97477294457595	17.82828846738264
Anaerocolumna	0	0	0	0	0	0
Anaeromassilibacillus	0	0	20.00027976485213	18.999996741259785	19.59201541306478	0
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	61.32377751866678	23.47851081272756	55.408010302389904	42.276509501013	55.2212471224893	15.090779262562291
Anaerotaenia	0	0	0	0	0	0
Anaerotignum	0	0	0	0	0	0
Anaerotruncus	0	0	0	0	0	0
Anaerovorax	0	0	0	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0
Bacteroides	527.7509336544066	176.49570040414835	245.88533116022833	329.7600032850265	273.0046554449306	138.7278340973525
Bariatricus	0	0	13.566096587911709	0	0	0
Barnesiella	64	42.15219152911856	47.01451446310671	55.00000000000323	52.91794163718409	37.99327014686996
Beduini	0	0	0	0	0	0
Bifidobacterium	576.1873595082449	2381.820279106083	746.0717007495903	1694.28237736795	604.8055822799756	2551.8987773246295
Blautia	958.861263800774	567.4400367879754	1219.901398642857	538.2404843200637	533.7837571765676	418.0448441859641
Breznakia	0	0	0	0	0	0
Butyricicoccus	49.75665139861957	21.999999999621025	28.411888102212053	18.000002804071173	22.04676642632941	15.000152109425764
Butyricimonas	0	0	0	0	0	0
Butyrivibrio	0	0	0	0	0	0
Caldicoprobacter	0	0	0	0	0	0
Caproiciproducens	0	0	0	0	0	0
Casaltella	0	0	0	0	0	0
Catenibacterium	21.000000000568782	24.00000000030897	73.79103221570011	24.000000000001496	10.99999071097319	29
Cellulosilyticum	0	0	0	0	0	0
Christensenella	48.00106065674837	22.97506258067285	31.99724437433988	30	25.999977746685023	14.998692274980131
Citrobacter	0	0	0	0	0	0
Clostridioides	0	0	0	0	0	0
Clostridium	31.26717429083828	32.000000040830344	55.08916741022971	42.11700835388465	40.752863809959365	0
Colibacter	0	0	0	0	0	0
Colidextribacter	0	0	0	0	0	0
Collinsella	288.9435966845053	97.99764653240196	217.08652052740203	183.9640718782519	194.9337383488152	118.00001184908334
Coprobacter	0	0	0	0	0	0
Coprococcus	159.5058514268762	70.98908181889355	176.09555851864025	98.29428379694396	84.249834072543	70.55908802441179
Corynebacterium	0	0	0	0	0	0
Cuneatibacter	38.72923683639012	22.030879146516614	32.39211116158776	37.95213932388761	53.27291525462944	20.080067549644887
Dehalobacter	0	0	0	0	0	0
Desulfitispora	0	0	0	0	0	0
Desulfothermobacter	0	0	0	0	0	0
Desulfovibrio	0	0	0	0	0	0
Dialister	2237.8305499331723	726.8042422932125	1431.5829201451468	1276.5468523967131	1676.5012106448803	835.8376889748857
Dielma	0	0	0	0	0	0
Dorea	16.00053624854666	10	36	16.00000021017977	13.000001549151856	0
Drancourtella	0	0	0	0	0	0
Duncaniella	15.00159757322688	0	0	17.000001184384956	0	0
Duodenibacillus	0	0	0	0	0	0
Dysosmobacter	26.64139575582409	0	39.04550926666624	0	0	0
Eggerthella	17.491993525871962	0	0	14.810755676350125	17.97923833508176	0
Eisenbergiella	0	0	0	0	0	0
Emergencia	0	0	0	0	0	0
Enterobacter	0	0	0	0	0	0
Enterocloster	30.768389100017828	15.887044910561606	17.417857224424225	16.39105519157706	16.14161793699334	0
Enterococcus	68.83653658809855	47.15863939613008	121.000697884593	115.44562577983024	146.62367719118055	96.7779174718592
Enterorhabdus	0	0	0	0	0	0
Erysipelatoclostridium	0	0	0	0	0	0
Escherichia	24.999958631682212	30.000000000000004	72	37.56957946075085	32	27
Eubacterium	41.6430091603871	17.06094890908659	39.30689063008847	20.967366468215783	26.00624421177199	17.140827872246863
Faecalibacterium	1115.1108641983194	500.1683567968737	1015.694302214802	746.2106313617818	785.3883533133909	437.2596517226282
Faecalibaculum	0	0	0	0	0	0
Faecalicatena	42.13893537436076	27.39347393606556	32.90525287220065	0	34.327402465495084	0
Faecalimonas	0	0	13.932808452701922	0	0	0
Faecalitalea	0	0	0	0	0	0
Falcatimonas	0	0	0	0	0	0
Fastidiosipila	0	0	0	0	0	0
Flavonifractor	0	0	0	0	0	0
Flintibacter	0	0	0	0	0	0
Fournierella	0	0	0	0	0	0
Frisingicoccus	0	0	0	0	0	0
Fusibacter	0	0	0	0	0	0
Fusicatenibacter	253.89683950255568	219.18855762638705	307.1201272135326	210.2423073632225	275.56641096648974	145.9883454698224
Gemmiger	267.5597241442917	118.0011817789354	181.11569695795663	199.00099355083236	208.0491146454102	83.0340281514867
Geosporobacter	0	0	0	0	0	0
Gordonibacter	0	0	0	0	0	0
Gottschalkia	0	0	0	0	0	0
Haemophilus	0	0	0	0	0	0
Harryflintia	0	0	0	0	0	0
Herbinix	0	0	0	0	0	0
Hespellia	0	0	0	0	0	0
Holdemanella	15	0	42.47281840026753	23.000000000000004	0	14.02204464189454
Holdemania	0	0	0	0	0	0
Hungateiclostridium	17.999999999977582	0	0	18.00001465752613	0	0
Hungatella	14.092404891832636	0	14.546070423196564	18.163045059502647	15.927381892611583	0
Hydrogenoanaerobacterium	15.092311822128096	0	0	0	0	0
Ichthyobacterium	0	0	0	0	0	0
Ihubacter	0	0	0	0	0	0
Intestinibacillus	0	0	0	0	0	0
Intestinibacter	28.51112765397147	25.95694406904605	39.702837241445764	46.2187766751266	54.18291209167645	28.00000000235717
Intestinimonas	0	0	0	0	0	0
Klebsiella	0	0	0	0	0	0
Knoellia	0	0	0	0	0	0
Kytococcus	0	0	0	0	0	0
Laceyella	0	15.999999999999998	20.02755639185003	20	11	0
Lachnoclostridium	0	0	0	0	0	0
Lachnospira	143.95861547271403	45.10761791780576	63.72243215806555	68.06815671275781	103.63735301517931	34.070005295960634
Lacrimispora	19.00679266894	0	30.237108502949848	20.400949364098167	23.505952115452303	16.970819431739898
Lactiplantibacillus	0	0	0	0	0	0
Lactobacillus	2613.5547929571517	886.0376701478485	1693.2585135679988	1709.9873948942163	2309.3394261214153	1002.9452469842712
Lactococcus	0	0	0	0	0	0
Lactonifactor	0	0	0	0	0	0
Lelliottia	0	0	0	0	0	0
Libanicoccus	0	0	0	0	0	0
Longibaculum	90.10043449736318	32.197035818405055	57.75886935456336	27.113940374441658	28.363743020978145	22.236888800182822
Mageeibacillus	0	0	0	0	0	0
Massilimicrobiota	0	0	0	0	0	0
Massiliprevotella	0	0	0	0	0	0
Massilistercora	0	0	0	0	0	0
Mediterraneibacter	55.898713949303385	27.31962922403177	73.20020702376415	36.2890671015485	44.38955590768632	17.000000029614228
Megamonas	76.72561685534257	73.00000044069004	130.98288843751936	95.02233845843551	165.59313465654355	49.018435667457965
Megasphaera	11961.439215100578	13418.973761180549	23737.01836679175	24076.34559627073	25297.82171768085	13872.152506108903
Metakosakonia	0	0	0	0	0	0
Mitsuokella	1401.137448140671	394.3099262175723	484.0923032709853	890.3619779811823	1673.0891548309544	375.0211303431596
Mogibacterium	0	0	0	0	0	0
Monoglobus	26.999999926348572	0	16.000000000000007	17.999999999498144	17.927475451607553	0
Mordavella	0	0	0	0	0	0
Muribaculum	0	0	0	0	0	0
Muricomes	0	0	0	0	0	0
Murimonas	0	0	0	0	0	0
Mycobacterium	0	0	0	0	0	0
Mycolicibacterium	0	0	0	0	0	0
