genus	repBC07_Pl3	repBC08_Pl3	repBC09_Pl3	repBC13_Pl3	repBC14_Pl3	repBC15_Pl3
Acetanaerobacterium	0	0	0	0	0	0
Acetivibrio	0	0	0	0	0	0
Acholeplasma	0	0	0	0	0	0
Acidaminococcus	21.001391579875445	11.102462733324469	0	12.000109753781013	11.000580465841248	15.999999999975588
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	0	0	0	0	0	0
Adlercreutzia	22.037945029276976	22.662283186788944	18.004754973628884	21	21.00896094280476	22.00958026957332
Agathobacter	0	0	0	0	0	0
Agathobaculum	35.23826828698363	25.467419962598303	0	13.147471189825431	22.502940766545937	25.07837574391629
Akkermansia	13	0	0	0	0	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	673.9629385526234	226.0452915830606	67.99996812802065	84.98801309562349	149.02435796391487	184.97015718235625
Allisonella	0	0	0	0	0	0
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	0	0
Aminiphilus	0	0	0	0	0	0
Aminipila	0	0	0	0	0	0
Anaerobutyricum	1314.8699977512345	614.688348416058	395.6493347999552	423.5197796678975	576.9725071747907	738.086691500611
Anaerocolumna	0	0	0	0	0	0
Anaeromassilibacillus	102.25175098154536	64.49715009589703	31.8169621153469	28.075352267670684	64.8949689152921	74.82022806578593
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	2903.653315095669	1369.7482614822015	703.0707939207987	820.4380769000127	1303.8194848934638	1833.8546375978033
Anaerotaenia	0	0	0	0	0	0
Anaerotignum	0	0	0	0	0	0
Anaerotruncus	0	0	0	0	0	0
Anaerovorax	0	0	0	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0
Bacteroides	1677.6057212057983	913.8246250423966	425.7812952075938	424.1572108169669	679.1792884524264	1092.6062738031187
Bariatricus	171.93621789905472	97.93812270261812	49.80652845056818	60.175628722280585	103.4343253670084	145.6415839738708
Barnesiella	180.05317549235724	52.00000001796038	28.000000000487816	31.000000076855027	58.00001984516732	70.61037982080005
Beduini	0	0	0	0	0	0
Bifidobacterium	134.83673497223631	66.1828702992689	36.00001867330566	32.999994756833175	91.03003041752808	128.76979960796425
Blautia	9959.37814312613	4376.868561574181	2620.3146369446104	2855.016383582543	4057.489216463936	5009.655339291229
Breznakia	0	0	0	0	0	0
Butyricicoccus	156.8333438769222	82.24101011845366	45.9999560840378	51.85252398589808	88.83940771534036	87.04100832100062
Butyricimonas	0	0	0	0	0	0
Butyrivibrio	12.587669810416791	0	0	0	0	0
Caldicoprobacter	0	0	0	0	0	0
Caproiciproducens	21.908132121418237	0	0	0	19.42890625990172	0
Casaltella	0	0	0	0	0	0
Catenibacterium	7728.774310230156	4128.126066092244	1811.796696084927	2295.320533575961	2947.2017649717404	4067.890343955014
Cellulosilyticum	0	0	0	0	0	0
Christensenella	106.99854753958591	49.204194648271255	35.00212206883948	34.99997799042555	63.00196694555767	72.99931175890585
Citrobacter	0	0	0	0	0	0
Clostridioides	0	0	0	0	0	0
Clostridium	818.263327783596	822.8632028888351	447.5159813038411	498.86253245587034	642.9196529772892	1092.9130401231268
Colibacter	0	0	0	0	0	0
Colidextribacter	14.060184129780984	11.67056731128637	14.31115360464044	0	0	12.003040101227194
Collinsella	1293.037651245846	479.86017650399344	235.00107771393084	401.4691963897652	408.00032703698673	690.6919568370008
Coprobacter	0	0	0	0	0	0
Coprococcus	1720.5463853105746	756.108429004073	487.12688018516275	493.2708449713857	785.727884934747	1004.0374439736602
Corynebacterium	0	0	0	0	0	0
Cuneatibacter	62.24951767293539	24.84054603374537	0	13.481161634910816	50.3039882566967	26.28469406016931
Dehalobacter	0	0	0	0	0	0
Desulfitispora	0	0	0	0	0	0
Desulfothermobacter	0	0	0	0	0	0
Desulfovibrio	0	0	0	0	0	0
Dialister	534.1048269994425	249.80323430625313	173.00000000785676	144.32240134225327	188.37201507599548	348.9985250200291
Dielma	0	0	0	0	0	0
Dorea	1502.5016234901946	697.366732273999	428.0989671855101	474.9888398286161	705.0488981697396	1006.6652994801898
Drancourtella	0	0	0	0	0	0
Duncaniella	110.00665410514894	20.02690026816978	12.000000000000613	0	18.02878526445762	24.25927727290631
Duodenibacillus	0	0	0	0	0	0
Dysosmobacter	73.26095054219113	44.20101592278222	39.74189485810817	39.45175890875963	49.03033875051574	45.29624109005309
Eggerthella	21.99799027050348	0	0	0	0	0
Eisenbergiella	0	0	0	0	0	0
Emergencia	0	0	0	0	0	0
Enterobacter	0	0	0	0	0	0
Enterocloster	193.246250621029	71.65070778938171	68.51236390626158	39.73844856132446	97.45354537843512	112.56766417084144
Enterococcus	63.332520955207286	27.000000000057327	15.999999999436664	12	37.212203751645134	53.99999627689729
Enterorhabdus	0	0	0	0	0	0
Erysipelatoclostridium	42.15472003633633	63.78848854816606	11.000587403040788	16.125250177471763	23.990189841626155	57.51874048766531
Escherichia	64.17887686295927	86.96939678885957	36.000000000000014	44	88.99999999999999	91.00000783204058
Eubacterium	461.7359454931135	179.93081350378486	131.81600457361412	145.4710715553983	220.2242766191391	257.6984028645524
Faecalibacterium	11513.93381471404	6113.883721034144	3364.275480669864	3817.9175275432913	5612.359971152357	7759.677853906529
Faecalibaculum	0	0	0	0	0	0
Faecalicatena	1495.7345407953246	704.9625843279146	350.4000811758074	421.6214884066359	605.9261401349612	896.8552011110299
Faecalimonas	417.468839474397	200.2917847423956	98.40335885233893	133.30591956894128	170.57266387548444	261.7727397080511
Faecalitalea	15.860736805235923	18.000084792674084	0	0	0	20.197085620314493
Falcatimonas	0	0	0	0	0	0
Fastidiosipila	0	0	0	0	0	0
Flavonifractor	33.53595756440975	0	0	0	17.073630543809497	0
Flintibacter	34.899378567899056	32.49312834091378	0	0	14.799286166920634	18.986494386130907
Fournierella	0	0	0	0	0	0
Frisingicoccus	0	13.81373361606508	0	0	0	0
Fusibacter	0	0	0	0	0	0
Fusicatenibacter	1694.8534793114777	749.3824064329915	447.1892828202609	567.760305100998	808.3678915543161	1098.0016772992258
Gemmiger	1375.3803735686836	683.261610335455	485.975830695241	447.256144083028	617.2696438495244	772.0107854300992
Geosporobacter	0	0	0	0	0	0
Gordonibacter	0	0	0	0	0	0
Gottschalkia	0	0	0	0	0	0
Haemophilus	12.008252091164062	0	0	0	0	0
Harryflintia	0	0	0	0	0	0
Herbinix	0	0	0	0	0	0
Hespellia	18.237747633301712	0	0	0	14.20471202989092	0
Holdemanella	472.57039634850366	628.629527447619	223.9985413878848	246.9551854746133	336.46709779975225	433.3865487067225
Holdemania	0	0	0	0	0	0
Hungateiclostridium	63.6600443704124	22.989350197803383	28.982133660386868	16.000081446173812	32.001498971493106	43.67834943624036
Hungatella	122.99477778871452	67.95924953997203	55.72089241700145	43.97159012755243	50.22890905059964	82.06591559029029
Hydrogenoanaerobacterium	24.338809548692584	0	0	0	0	15.091498756316266
Ichthyobacterium	0	0	0	0	0	0
Ihubacter	0	0	0	0	0	0
Intestinibacillus	0	0	0	0	0	0
Intestinibacter	127.5286942765115	57.49533129245344	42.0957320389978	31.98234741418442	59.934216486782525	78.60935657223644
Intestinimonas	0	0	0	0	0	0
Klebsiella	0	0	0	0	0	0
Knoellia	0	0	0	0	0	0
Kytococcus	0	0	0	0	0	0
Laceyella	0	0	0	0	10.490423176068727	0
Lachnoclostridium	75.32556172943339	17.150832261324116	16.063657550758172	15.176783013156392	29.421400069175007	34.50304594493983
Lachnospira	526.7315508342211	216.11040862239767	153.74867438947544	101.54560397813108	177.99172811878628	227.922077188572
Lacrimispora	203.10573211422096	103.58851500686276	59.23847194017984	38.40296734888005	99.70549952752528	124.5696982707151
Lactiplantibacillus	0	0	0	0	0	0
Lactobacillus	70.8135444668373	39.001619075146166	23.211140816582265	19.999379300730457	29.000856097436245	42.00844209675817
Lactococcus	0	0	0	0	0	0
Lactonifactor	0	0	0	0	0	0
Lelliottia	0	0	0	0	0	0
Libanicoccus	0	0	0	0	0	0
Longibaculum	162.56473280644207	149.0998257855375	50.62302319480407	60.8921550808636	126.17502840521854	195.3586253171702
Mageeibacillus	0	0	0	0	0	0
Massilimicrobiota	11.96793683748042	0	0	0	0	0
Massiliprevotella	0	0	0	0	0	0
Massilistercora	0	0	0	0	0	0
