genus	repBC70_Pl2	repBC71_Pl2	repBC72_Pl2	repBC76_Pl2	repBC77_Pl2	repBC78_Pl2
Acetanaerobacterium	0	0	10.921597183006735	0	0	0
Acetivibrio	0	0	0	0	0	0
Acholeplasma	0	0	0	0	0	0
Acidaminococcus	1166.4474231971326	1976.0916967622168	4426.525676088037	2029.4331637117532	1225.9109864828035	2892.71281281729
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	0	0	0	0	0	0
Adlercreutzia	49.8634700038003	115.61350914862572	298.90162060542434	306.2649701782488	201.76491824061333	317.270201390304
Agathobacter	0	0	0	0	0	0
Agathobaculum	43.86287278586123	71.52748763067791	77.55648041615683	121.34458657283186	66.21838678850966	180.51620156676896
Akkermansia	0	0	0	0	0	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	21.999999999999886	69.98623308832083	243.0465459329199	164.98950987508294	121.2154552103798	248.87353349054223
Allisonella	106.9999945498674	178.02827661420096	228.91170004257492	255.84009951332908	129.57582852003893	315.8673317594649
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	0	0
Aminiphilus	0	0	0	0	0	0
Aminipila	10.993466896797765	20.325041519828588	46.23983841072304	39.1219423775052	20.34798121024415	45.82169897728804
Anaerobutyricum	189.4904288169061	295.7364003817923	484.32737763778425	451.9140928772411	216.11904978066204	634.1950058893494
Anaerocolumna	0	0	0	0	0	0
Anaeromassilibacillus	33.930224170259855	89.61520753233215	104.20778876658636	77.87596674385307	43.81677435735625	112.32326622799326
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	669.391740790805	937.2345264917772	1932.4070105048777	1727.6284138586698	887.2109734244958	2810.181517244745
Anaerotaenia	0	0	13.999320598147088	0	0	13.868006744233552
Anaerotignum	0	0	0	0	0	0
Anaerotruncus	20.113439211233946	40.01201432315796	49.3565249094836	49.12856850413604	32.320937852289696	63.724911450345616
Anaerovorax	0	0	14.433763187113874	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0
Bacteroides	185.41225374022005	425.4864334840881	1314.153463386372	858.5750535557326	469.49125564465544	1167.4946449046602
Bariatricus	110.42888668719073	177.33280215886762	486.2883188621414	217.89496200101465	116.34142274396474	384.7509095175338
Barnesiella	0	29.907732746030927	54.0184746347398	61.819295023977205	19.02898433961459	58.260335875116766
Beduini	0	0	0	0	0	0
Bifidobacterium	14.99999999786873	881.620044867614	95.35432218501502	26.275098718899415	149.03902550398772	101.51143584405258
Blautia	1796.5522744505593	2455.550039418114	4717.768192550494	4453.7323168838375	2496.913382885064	6334.153974021766
Breznakia	0	0	0	0	0	0
Butyricicoccus	97.19854678554104	104.9853359387378	169.35899612951798	292.4253717525075	143.2599198141991	329.6768435646488
Butyricimonas	0	0	28.031926604546246	0	0	24.99999999460249
Butyrivibrio	12.858042563104387	17.180094327047755	16.180640856430387	0	0	13.20344697455016
Caldicoprobacter	0	0	0	0	0	0
Caproiciproducens	0	11.846234370926142	18.30412388246237	11.688750019889085	0	17.69229801949912
Casaltella	0	37.00667873130942	18.437129777684163	0	0	14.44786987039671
Catenibacterium	24.000001808497125	88.89860480488484	115.64736972901018	125.0436839135962	70.00004467396585	148.00036165802263
