genus	repBC64_Pl3	repBC65_Pl3	repBC66_Pl3	repBC70_Pl3	repBC71_Pl3	repBC72_Pl3
Acetanaerobacterium	0	0	0	0	0	0
Acetivibrio	0	0	0	0	0	0
Acholeplasma	0	0	0	0	0	0
Acidaminococcus	1143.115988491731	661.3147154751921	528.0601547299227	194.60174179299537	260.9374627664964	146.07452888656042
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	0	0	0	0	0	0
Adlercreutzia	59.74695393865769	14.93641859604235	12.98148424670709	11.477750368641324	28.797447024971	0
Agathobacter	0	0	0	0	0	0
Agathobaculum	44.68371309625604	13.552536651124315	45.28586997711139	41.69675824480141	29.245580183749546	35.00227583795548
Akkermansia	0	0	0	0	0	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	137.13147943192	80.08274147471633	61.99951234886441	62.08517939587211	67.86582677103424	208.00001776337044
Allisonella	272.58545888616635	47.057760225294736	105.95263324399444	152.68315712316289	340.26427083023896	94.0503039667298
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	0	0
Aminiphilus	0	0	0	0	0	0
Aminipila	68.18223444525984	19.328253966029603	35.67475479336603	53.43099700380476	55.57649900754777	43.45809136506861
Anaerobutyricum	672.5628141824008	242.52341417413763	548.0777082277588	556.0664320672045	456.9715684939426	381.9265868324695
Anaerocolumna	0	0	0	0	0	0
Anaeromassilibacillus	108.46163590745616	53.64445738473098	67.48501021149106	69.69625606683229	82.43824473313619	59.56575556852263
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	653.4270633293091	233.3149350384381	655.8701435205295	834.5249384152861	207.98212124306104	312.1742697152109
Anaerotaenia	11.98654611441817	0	0	0	0	0
Anaerotignum	1179.8359458721964	257.2007410711409	556.8335532618619	379.69085021658543	564.1562496211168	208.2361619445618
Anaerotruncus	147.72643833499149	67.30057602648323	132.76294490519132	144.1359769327257	136.38541007448185	96.28581396625532
Anaerovorax	0	0	0	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0
Bacteroides	431.4916656571596	183.8355021021964	115.09489716757209	115.78901175137506	291.2188336229863	403.5169170044005
Bariatricus	255.60719015459028	68.46683052055555	187.8448679856668	154.71910502942302	116.09416720494296	77.29873569244968
Barnesiella	35.92428120215932	0	23.000000272703694	15.000000000189084	19.00232272012936	36.00013635811416
Beduini	0	0	0	0	0	0
Bifidobacterium	63.003571693113386	16.000000381962863	313.17405892465354	17.000000457654064	731.8247989819853	218.2925787809352
Blautia	11025.5608014546	3194.6841182930175	7931.088537116863	6785.147410671637	6272.221254489516	4658.827432046425
Breznakia	0	0	0	0	0	0
Butyricicoccus	218.11490825070084	75.76872676238366	185.37571517501368	154.20418493574462	96.75351031103573	78.78599662776786
Butyricimonas	0	0	0	0	0	0
Butyrivibrio	30.907354381782525	12.380661895345476	17.003816037916103	15.594200008406434	11.264138187161755	0
Caldicoprobacter	0	0	0	0	0	0
Caproiciproducens	16.329856670031997	0	0	16.511895422513774	0	0
Casaltella	0	0	0	0	0	0
Catenibacterium	148.00003725114536	153.59760665158737	141.00000008521036	37	13	36.272341617845946
Cellulosilyticum	0	0	0	0	0	0
Christensenella	170.02252783308995	44.83139267789199	140.52239574200007	121.49973578940146	127.6884032816551	105.04667563725276
Citrobacter	0	0	0	0	0	0
Clostridioides	0	0	0	15.374806381965454	14.995587277074684	0
Clostridium	93.39386929077	21.770500237464503	66.43739003842882	33.71886744019824	18.5727000189476	37.09986056934703
Colibacter	0	0	0	0	0	0
Colidextribacter	290.12198487837844	117.56198766354308	238.23894039314104	228.32763801070135	120.6091200031738	103.4605776578079
Collinsella	1678.5208360122397	738.0746981191216	1183.070681515914	863.9875773243222	1730.956829354417	4546.055762269347
Coprobacter	0	0	0	0	0	0
Coprococcus	1621.290499262216	440.8553304359016	974.2084872409577	1050.8508779235335	790.5062654387984	565.0354508352784
Corynebacterium	0	0	0	0	0	0
Cuneatibacter	0	0	0	0	0	0
Dehalobacter	0	0	0	0	0	0
Desulfitispora	0	0	0	0	0	0
Desulfothermobacter	0	0	0	0	0	0
Desulfovibrio	27.05469916894973	0	72.99033563405904	12.918676647322252	128.99895569832515	83.82777355716951
Dialister	1286.076206035321	340.6427290750597	1059.7945688147634	701.1732914580117	709.2346741983753	517.0065713214171
Dielma	0	0	0	0	0	0
Dorea	4225.184688443332	1207.9656269934555	2422.003304817436	2934.639308553958	1419.5476362290487	1587.0564783462437
Drancourtella	0	0	0	0	0	0
Duncaniella	871.3591104730992	366.7096467507951	537.7584921156496	343.36965311295324	835.7266055952765	1043.050562883838
Duodenibacillus	0	0	0	0	0	0
Dysosmobacter	2299.983449501943	1050.404438108446	1885.2105034954136	1553.0296524161886	1478.5749344566102	1471.2759270230977
Eggerthella	881.711700596178	477.0715957315528	480.9877875794821	464.57138786086614	775.1506799888434	1279.7164873685708
Eisenbergiella	0	0	0	0	0	0
Emergencia	18.08604093349463	0	0	15.38186136924682	13.21683524997081	0
Enterobacter	0	0	0	0	0	0
Enterocloster	162.7060530209855	42.72452307932961	143.89892740314644	120.28423826104844	85.60418959721831	85.65721385176599
Enterococcus	63.999999988434894	11	50.99999181798304	20.0000000001988	53.99999989098209	0
Enterorhabdus	23.07536241367968	13.000024635564357	17.952060658526086	11.158538075030794	0	44.57038328393746
Erysipelatoclostridium	0	0	0	0	0	0
Escherichia	772.5491306495447	525.0609588831446	1166.5303792517536	814.2041332508899	568.739893620207	357.8149259366108
Eubacterium	710.4257932611009	184.69628353109977	620.2717543712118	152.64784719429235	178.43175415048017	117.61041412632468
Faecalibacterium	419.6983009887895	176.46385325842064	311.00852999258217	328.19061285241514	104.19774532300184	114.50069227257198
Faecalibaculum	0	0	0	0	0	0
Faecalicatena	2943.75694128575	872.7214432869309	2191.224093959964	2211.341826540631	1486.176846830012	1054.1410048908915
Faecalimonas	1515.8926998121335	450.8886876669681	1038.990666525705	1161.9564847539048	887.0944603767296	575.4293870303424
Faecalitalea	0	0	0	0	0	0
Falcatimonas	12.814558473598485	0	0	0	0	0
Fastidiosipila	0	0	0	0	0	0
Flavonifractor	1001.2780928625762	450.5992130955158	831.6523820936278	803.6630127358586	480.5287528807488	509.9455013968047
Flintibacter	3723.398883219479	1562.4633356363497	2999.6593431211063	2558.102484325878	1399.5597676325842	2311.281731476965
Fournierella	23.0463417829744	0	0	0	0	0
Frisingicoccus	0	0	0	0	0	0
Fusibacter	0	0	0	0	0	0
Fusicatenibacter	262.60852752701925	85.00069776096623	193.99083545174565	151.3963837338086	89.05383307251553	95.0027284416504
Gemmiger	837.841342799633	258.21077915459057	603.595189870746	623.5498501108423	527.9325963697465	392.5309684253767
Geosporobacter	0	0	0	0	0	0
Gordonibacter	92.50905947762868	81.26730393422602	71.08655598929712	81.1096189107694	83.06317794097251	230.69372789562996
Gottschalkia	0	0	0	0	0	0
Haemophilus	0	0	0	0	0	0
Harryflintia	18.000220651469515	0	0	0	0	0
Herbinix	0	0	0	0	0	0
Hespellia	48.95343402303225	19.069145094339277	29.89784610312721	36.018151044788944	31.56322862098622	15.300538827437864
Holdemanella	41.99999999999998	33.999272323384275	39.623089260919215	92.0000000000185	154.00030110508658	179.9999999999967
Holdemania	0	0	0	0	0	0
Hungateiclostridium	40.92555023687443	0	13.99978497787448	16.965630087006488	14.99593862251738	14.00000000000003
Hungatella	660.26915691751	222.84174599629245	624.6788847517437	530.3056324938719	396.85375743112695	409.5098910489266
Hydrogenoanaerobacterium	0	0	0	0	0	0
Ichthyobacterium	0	0	0	0	0	0
Ihubacter	462.4777729081557	100.67171761574596	260.9528315838353	243.2002766437286	399.02764628646673	201.02024767058228
Intestinibacillus	0	0	0	0	0	0
Intestinibacter	211.2955910780767	51.9994454680923	125.4611769963944	191.60078521110728	270.2912695095361	174.81683592149392
Intestinimonas	89.56329824672379	63.346792483337325	91.4184804184305	102.16004879023986	50.13819069824041	34.05806944149796
Klebsiella	0	0	0	0	0	0
Knoellia	0	0	0	0	0	0
Kytococcus	0	0	0	0	0	0
Laceyella	20.08638631102241	11	16.018905119547043	17	0	0
Lachnoclostridium	348.74215257609217	121.4841884963078	222.6548979781387	246.1347021358401	193.76571751022124	166.02247119681897
Lachnospira	137.83544671379815	33.95754359065468	96.56411578534336	67.92163292940366	56.786664346853776	56.9270791575532
