genus	repBC19_Pl1	repBC20_Pl1	repBC21_Pl1	repBC25_Pl1	repBC26_Pl1	repBC27_Pl1
Acetanaerobacterium	0	0	0	0	0	0
Acetivibrio	0	0	0	0	0	0
Acholeplasma	0	0	0	0	0	0
Acidaminococcus	25.46242928190612	10.003745907120615	23.633015032156507	32.991422202991174	0	29.99999997746025
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	0	0	0	0	0	0
Adlercreutzia	0	0	0	0	0	0
Agathobacter	0	0	0	0	0	0
Agathobaculum	25.719012375818664	11.25709168320548	69.31377118467593	34.71796511681503	0	11.44102874040637
Akkermansia	0	0	0	0	0	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	19.0000000908282	20	35.32257047263937	52.098756703762426	0	32.00000204276354
Allisonella	0	0	0	0	0	0
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	0	0
Aminiphilus	0	0	27.000000002232785	42	0	0
Aminipila	0	0	0	0	0	0
Anaerobutyricum	284.2003201524404	152.13696632980495	322.3769886140152	278.19136483061163	28.108575491843165	172.83952550888824
Anaerocolumna	0	0	0	0	0	0
Anaeromassilibacillus	43.86458661979131	21.000023226124704	81.47142265719725	40.14793493732449	0	0
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	1047.5881602190702	491.50772862755286	997.7955431679152	1203.4626139451375	128.43523125781772	669.3314843720391
Anaerotaenia	0	0	0	0	0	0
Anaerotignum	0	0	0	0	0	0
Anaerotruncus	0	0	0	0	0	0
Anaerovorax	0	0	0	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0
Bacteroides	271.7695061151977	97.5054875143183	297.63157185284945	386.1586999472362	0	259.55791592062093
Bariatricus	63.790693532708985	43.64771526664097	44.50148131479797	77.63563132842084	0	48.834368180143336
Barnesiella	32	20	19.99976899329405	46.91662618822417	0	32.99892884013527
Beduini	0	0	0	0	0	0
Bifidobacterium	45.00691345336288	17.00213858437513	38.000109325624905	106.7737558823436	71.99823346257506	326.3345576531083
Blautia	4464.5020527855195	2260.7139009893876	3890.605531834408	5218.9693234282495	689.4901952544259	3194.985244138198
Breznakia	0	0	0	0	0	0
Butyricicoccus	77.21627500689368	27.510539212465225	96.02286937003426	115.255418467941	19	58.646384468821886
Butyricimonas	0	0	0	0	0	0
Butyrivibrio	0	0	0	0	0	0
Caldicoprobacter	0	0	0	0	0	0
Caproiciproducens	0	0	0	0	0	0
Casaltella	0	0	0	0	0	0
Catenibacterium	1419.14440394133	1397.4489564591702	1240.0126250875082	1545.6192812003296	246.3778159077982	1641.7163621454604
Cellulosilyticum	0	0	0	0	0	0
Christensenella	31.998268583414365	14.000039885722456	42.00001086109764	30.024755678811736	0	24.00000520832817
Citrobacter	0	0	0	0	0	0
Clostridioides	0	0	0	0	0	0
Clostridium	113.16529711481088	101.3842845857078	201.6642061634045	79.03306061596207	47.51582023721748	154.64823258071974
Colibacter	0	0	0	0	0	0
Colidextribacter	0	0	0	0	0	0
Collinsella	161.31406011579134	63.29093444920698	139.29377853849385	148.0769349808112	12.00175906156383	146.84018872614195
Coprobacter	0	0	0	0	0	0
Coprococcus	457.02722395884246	248.9841989711982	428.6351982143458	451.1855832422772	72.30175608745648	304.3770624661721
Corynebacterium	0	0	0	0	0	0
Cuneatibacter	45.75294934603544	29.455588125327715	58.15086271274806	61.80777905651527	12.24968771082894	31.94791973605029
Dehalobacter	0	0	0	0	0	0
Desulfitispora	0	0	0	0	0	0
Desulfothermobacter	0	0	0	0	0	0
Desulfovibrio	0	0	0	0	0	0
Dialister	210.66327962057056	82.98465867684554	307.18201847558475	297.3761519564913	23	183.00006083354504
Dielma	0	0	0	0	0	0
Dorea	280.0921279769843	150.19374328462706	283.69822722745846	271.9742211179041	37.000004938276376	173.86425583751827
Drancourtella	0	0	0	0	0	0
Duncaniella	0	0	0	0	0	14.994713143323583
Duodenibacillus	0	0	0	0	0	0
Dysosmobacter	18.739279062049576	0	25.651319279587867	27.119468789666243	0	24.75956741560446
Eggerthella	0	0	0	0	0	0
Eisenbergiella	0	0	0	0	0	0
Emergencia	0	0	0	0	0	0
Enterobacter	0	0	0	0	0	0
Enterocloster	42.33458008628356	17.416125839886675	40.16103844426708	63.62057263525656	0	33.06698401566607
Enterococcus	44.31284261732348	12.641409166852767	51.12416848414975	42.65502500568772	0	25.94672076753273
Enterorhabdus	0	0	0	0	0	0
Erysipelatoclostridium	24.767475663909245	0	15.048163190367426	19.75699614078988	0	0
Escherichia	20.000000006075357	0	24.99998241303398	29	0	20
Eubacterium	127.00539060690686	24.522796373456096	159.93940434026888	125.37370717892183	12.377351291308926	50.525995141806405
Faecalibacterium	2317.4416038123845	1156.0210683431844	2518.210697758333	2058.0253548256646	324.84099525107206	1242.086992170168
Faecalibaculum	0	0	0	0	0	0
Faecalicatena	388.357600961014	199.29622596549024	362.5532136635099	621.964976132257	47.55892403964763	237.73105197851552
Faecalimonas	137.5027777651067	63.46323866907057	106.16259721268683	124.35253851038324	23.53232514847478	77.69508230014918
Faecalitalea	13.99937553610456	0	18.554043925836503	13.989027636032732	0	0
Falcatimonas	0	0	0	0	0	0
Fastidiosipila	0	0	0	0	0	0
Flavonifractor	0	0	0	0	0	0
Flintibacter	17.0918065674814	0	0	0	0	0
Fournierella	0	0	18.24904254808732	0	0	0
Frisingicoccus	0	0	0	19.81116660475979	0	0
Fusibacter	0	0	0	0	0	0
Fusicatenibacter	782.4648081021256	390.1863789506058	670.1233214734314	788.3564881370651	107.19047967077516	607.5821887896265
Gemmiger	311.6860200231977	166.04917601464155	271.07511952175383	361.9903132194094	47.02774175729369	263.98018389006984
Geosporobacter	0	0	0	0	0	0
Gordonibacter	0	0	0	0	0	0
Gottschalkia	0	0	0	0	0	0
Haemophilus	0	0	0	0	0	0
Harryflintia	0	0	0	0	0	0
Herbinix	0	0	0	0	0	0
Hespellia	0	0	43.04862522529404	29.75143058084642	0	0
Holdemanella	133.02470036044502	162.68099912089943	152.31063405996474	181.89739505073544	26.000003489216105	164.4152471104272
Holdemania	0	0	0	0	0	0
Hungateiclostridium	19.008364673687627	0	28.00029517518053	39.01868463329637	0	27.99992154481876
Hungatella	44.158961316490434	16.48335191392387	37.18526198918836	42.98566154038394	0	19.53935411729434
Hydrogenoanaerobacterium	0	0	17.505980421640274	0	0	0
Ichthyobacterium	0	0	0	0	0	0
Ihubacter	0	0	0	0	0	0
Intestinibacillus	0	0	11.317248381069234	0	0	0
Intestinibacter	20.032536221734357	0	26.15304457270966	16.58921804915706	0	12.33618551043592
Intestinimonas	0	0	0	0	0	0
Klebsiella	0	0	0	0	0	0
Knoellia	0	0	0	0	0	0
Kytococcus	0	0	0	0	0	0
Laceyella	18	0	13	13.900144378961846	0	0
Lachnoclostridium	23.89125297011779	0	17.20064460616037	26.328770915260677	0	0
Lachnospira	115.64182857383432	56.3405389233868	112.67033986417958	173.25173467077505	14.794549974168255	84.49570743380512
Lacrimispora	53.13793338407887	23.455783123840057	53.25643694538456	68.46593271505851	0	25.364659671301123
Lactiplantibacillus	0	0	0	0	0	0
Lactobacillus	14.001812741698608	0	0	10.001264702342343	0	0
Lactococcus	0	0	0	0	0	0
Lactonifactor	0	0	0	0	0	0
Lelliottia	0	0	0	0	0	0
Libanicoccus	0	0	0	0	0	0
Longibaculum	176.7800153674958	90.86536250866324	368.9466028808205	237.44160469906797	56.15052002123533	115.33215405907646
Mageeibacillus	0	0	0	0	0	0
Massilimicrobiota	0	0	0	0	0	0
Massiliprevotella	0	0	0	0	0	0
Massilistercora	0	0	0	0	0	0
Mediterraneibacter	1068.340954642275	529.9008676946592	971.3702687196826	1189.631773494364	174.8887098041653	641.1241364187558
Megamonas	44.554585863653415	19	80.99986941447801	66.48616130978401	0	41.00418749190293
Megasphaera	13.98781799715788	0	21.417816276434493	19.999999989995064	0	0
Metakosakonia	0	0	0	0	0	0
Mitsuokella	28.012182006937632	10.929845166532145	24.652228750100612	46.00465996418596	0	21.999999932185787
Mogibacterium	0	0	0	0	0	0
Monoglobus	15.991582462731282	0	22.836855661428324	22.981198156783275	0	13.99999999009662
Mordavella	0	0	0	0	0	0
Muribaculum	0	0	0	0	0	0
Muricomes	0	0	0	0	0	0
Murimonas	0	0	0	0	0	0
Mycobacterium	0	0	0	0	0	0
