genus	repBC34_Pl3	repBC35_Pl3	repBC36_Pl3	repBC40_Pl3	repBC41_Pl3	repBC42_Pl3
Acetanaerobacterium	0	0	0	0	0	0
Acetivibrio	0	0	0	0	0	0
Acholeplasma	0	0	0	0	0	0
Acidaminococcus	249.047395068626	544.9054858798488	343.49177410970543	239.07935635232923	285.0227104765214	48.99986670356904
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	0	0	0	0	0	0
Adlercreutzia	91.78242834664306	100.41120546952332	147.9579219205917	106.31886132839284	111.20549826106442	23.25361852102268
Agathobacter	0	0	0	0	0	0
Agathobaculum	30.90679395652404	15.163999914071924	39.28747464210668	45.14253420444686	48.44379955788187	20.27801177770064
Akkermansia	0	0	0	0	0	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	37.99943216732947	115.68775718853396	155.14439916835653	241.05072099017377	151.82701037999004	43.99037187676067
Allisonella	64.45306066979745	69.9999999999806	93.86534469778069	160.02104105703015	391.75024802617935	45.22377345084654
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	0	0
Aminiphilus	0	0	0	0	0	0
Aminipila	0	0	0	15.75474815079099	38.58229831417184	0
Anaerobutyricum	235.07115654696335	333.8753909696827	549.8875475224165	988.6073959828764	895.2360813553112	216.5186055632853
Anaerocolumna	0	0	0	0	0	0
Anaeromassilibacillus	35.542594353840485	41.44985643987772	46.15719916940692	60.713084484864886	59.18684801804227	30.04603309010709
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	443.2622219919163	501.3304834725648	921.038783711821	2355.34278902483	1085.2961977905177	311.52646526511825
Anaerotaenia	0	0	0	0	0	0
Anaerotignum	117.28808373353844	202.604636460236	255.0876116459941	257.53307913192384	73.0637050073722	45.9998741924742
Anaerotruncus	50.94313877183977	48.24447093419222	65.87263521934605	77.19107942731013	113.50056237191554	26.259073225729903
Anaerovorax	0	0	0	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0
Bacteroides	210.06472197072583	413.93337323208146	448.7461033686728	1305.9043607594697	743.7398076945703	118.0684023758464
Bariatricus	148.04293227137458	171.86958483491844	207.44290975416516	374.1653394342752	354.3862304226322	69.06927221564736
Barnesiella	17.000000135645973	35.013036552741184	31.869274952557976	105.9542893693934	63.55110466026676	0
Beduini	0	0	0	0	0	0
Bifidobacterium	0	88.24332657759908	31.032524498446165	76.2343309931621	44.00735085272928	73.7455598348519
Blautia	3321.2501225213555	3930.282342109479	5343.709107375314	11229.149512625358	10883.980237548183	1984.7898468812316
Breznakia	0	0	0	0	0	0
Butyricicoccus	53.989559337758124	45.84739668410352	113.6927455522992	86.73430803402108	132.80931188036774	30.208858793205792
Butyricimonas	0	0	0	0	0	0
Butyrivibrio	0	14.629818319954412	17.15417883716657	0	0	0
Caldicoprobacter	0	0	0	0	0	0
Caproiciproducens	0	0	0	0	13.86259454958953	0
Casaltella	0	0	0	0	0	0
Catenibacterium	90.47775697545605	249.14461323691293	298.9981480358029	865.0666488964183	76.00008886400548	92.00313897215815
Cellulosilyticum	0	0	0	0	0	0
Christensenella	38.43356106431568	38.99999999409837	86.77602687572767	102.99344736533452	165.96388833679129	22
Citrobacter	0	0	0	0	0	0
Clostridioides	0	0	0	0	29.549299857885664	0
Clostridium	22.71136535416015	52.598109834953846	76.57294606997856	50.5500711070352	38.96282062961461	0
Colibacter	0	0	0	0	0	0
Colidextribacter	45.35233436385413	54.64325300326563	96.28168183261396	97.3562710365376	122.0111195154273	22.265450404292128
Collinsella	619.6035673402893	1191.6359565673672	1746.361748979754	1841.3429221693975	1766.7091083003183	853.6567545155227
Coprobacter	0	0	0	0	0	0
Coprococcus	1152.1389348110413	1096.6365554157746	1463.6484907505842	3307.1962101386653	2362.267806547474	435.78154419848266
Corynebacterium	0	0	0	0	0	0
Cuneatibacter	0	0	0	0	14.685240026949762	0
Dehalobacter	0	0	0	0	0	0
Desulfitispora	0	0	0	0	0	0
Desulfothermobacter	0	0	0	0	0	0
Desulfovibrio	0	15.000000004547454	12.000000077493414	19.00000000000591	0	0
Dialister	345.2010652736188	384.9628573364381	524.9606456941538	889.0689555323327	1095.1440193475871	176.1030624300353
Dielma	0	0	0	0	0	0
Dorea	2026.3125198285356	2277.691439053578	3376.243417274807	7151.459162181498	4824.197238611445	996.5167885021092
Drancourtella	0	0	0	0	0	0
Duncaniella	229.02789531470316	475.5791278128092	549.3762299425132	1302.8391283941348	663.5107455935157	249.71479696662092
Duodenibacillus	0	0	12.37741490802098	31.257686843132984	0	0
Dysosmobacter	383.337805817054	859.5244327635331	1195.5021554744264	1128.7256785335371	1028.1305918317044	276.5829536533343
Eggerthella	250.6607348995585	504.8857701017917	747.4240845194332	1156.6022264615397	610.2350581696031	312.2088300750682
Eisenbergiella	0	0	0	0	0	0
Emergencia	0	0	0	0	11.46114109842596	0
Enterobacter	0	0	0	0	0	0
Enterocloster	40.389857932612856	56.57784157857344	90.39574547846	130.95763768935146	77.29058201701929	33.127518032195034
Enterococcus	12.9999999999986	14.000000000763944	51.99999999999998	57.0106303573216	48.99755416586039	0
Enterorhabdus	38.27457572238312	42.1048735717696	59.2505977150647	60.931568004498345	21.906541015878272	14.031006115125178
Erysipelatoclostridium	0	0	0	17.007203671531418	0	0
Escherichia	173.40674783338136	450.9791235794892	803.9980534330815	609.3175160154168	278.20165521530066	120.02265975320049
Eubacterium	315.9423169301637	494.3704193692547	733.8938362235205	315.0874221552222	423.69352367466945	56.27423855675133
Faecalibacterium	366.3993217695842	575.5182855292119	730.293813448511	1058.490410780282	372.9395061466644	313.2003607252451
Faecalibaculum	0	0	0	0	0	0
Faecalicatena	1305.8976975488758	1284.4667917361394	1875.3516309005597	3559.355228817418	3374.646827466084	568.4781029019364
Faecalimonas	563.7130140342632	542.82985025047	919.990746213146	1526.3659283215648	1451.145753889811	281.0993117851061
Faecalitalea	0	0	0	0	0	0
Falcatimonas	0	0	0	0	0	0
Fastidiosipila	0	0	0	0	0	0
Flavonifractor	126.69511480190415	165.544424527823	302.3407101871412	293.8751095996443	303.6345095019396	91.852078118575
Flintibacter	318.2254390789676	567.2141865608861	934.8609019774116	1028.097877326255	963.2025840114052	242.77593188135728
Fournierella	12.024682670651906	22.104762461153875	16.71474121733713	10.380052675386164	10.987125453592055	0
Frisingicoccus	0	0	0	0	0	0
Fusibacter	0	0	0	0	0	0
Fusicatenibacter	231.50671941378388	296.1653876194057	370.73885096519336	812.1353906465893	701.0724324085396	127.00833226346894
Gemmiger	282.05896067680527	319.95944683728635	486.4637709351772	752.8118963275741	783.8370200102279	167.7692471284531
Geosporobacter	0	0	0	0	0	0
Gordonibacter	53.68334617842304	71.1336462250369	124.65715203447944	134.1079225963711	114.6211108867906	32.188743642176306
Gottschalkia	0	0	0	0	0	0
Haemophilus	0	0	0	0	0	0
Harryflintia	0	0	0	0	0	0
Herbinix	0	0	0	0	0	0
Hespellia	19.846894047509405	24.398142728175355	32.67561479980871	47.17965872858578	79.22805488999953	0
Holdemanella	34.00000005059952	72.30765257082474	86.9999999999833	925.860116890238	234.3198881691272	133.99161008085488
Holdemania	0	0	0	0	0	0
Hungateiclostridium	0	0	0	0	0	0
Hungatella	107.28508417892526	118.90140040660296	232.23240111287504	368.9631158207744	278.1765022892827	62.74443405724596
Hydrogenoanaerobacterium	0	0	0	14.04605374222376	0	0
Ichthyobacterium	0	0	0	0	0	0
Ihubacter	51.03948330156739	37.08608866232899	78.14431507227744	62.95101784420135	153.6065525738194	0
Intestinibacillus	0	0	0	0	0	0
Intestinibacter	79.39541454733468	52.27717060896287	87.97383236733954	209.6214895609572	495.8668007839819	65.16880062008346
Intestinimonas	14.82979317747093	46.299774146970144	43.58913327390605	45.03068990862332	37.088692511785965	29.71887467181977
Klebsiella	0	0	0	0	0	0
Knoellia	0	0	0	0	0	0
Kytococcus	0	0	0	0	0	0
Laceyella	0	0	31	0	15.004468199570342	0
Lachnoclostridium	69.7327359047613	83.98803284292276	127.52929043666626	240.2496182449249	188.9639170695506	44.70328052263004
Lachnospira	29.98037459711412	24.61110663813087	39.18066536033201	61.13268586978181	66.00753814396211	0
Lacrimispora	92.38263262765474	67.08457997114517	168.2606177734176	289.7300653371361	217.56039630350324	66.15590699727036
Lactiplantibacillus	0	0	0	0	0	0
