genus	repBC88_Pl2	repBC89_Pl2	repBC90_Pl2	repBC94_Pl2	repBC95_Pl2	repBC96_Pl2
Acetanaerobacterium	0	0	0	0	0	0
Acetivibrio	0	13.036937857608269	11.313174389503793	0	0	0
Acholeplasma	0	0	0	0	0	0
Acidaminococcus	14.999999999997478	43.994206677300994	54.00071654765534	17.999986202938757	17	22.00395536365952
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	0	0	0	0	0	0
Adlercreutzia	20.70116988798713	37.29283284539624	76.96599441465003	18.999999386172284	30.04952976718968	20.907771243459976
Agathobacter	0	0	0	0	0	0
Agathobaculum	42.25051768879367	64.8025876762188	110.43609808701848	42.21336584420342	51.25218601874323	49.979143560941225
Akkermansia	0	0	0	0	15	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	321.98165230948143	677.0164545653561	749.5914056728789	327.07755576082474	391.736126159851	525.328671089965
Allisonella	0	0	0	0	0	0
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	0	0
Aminiphilus	0	0	19	0	0	0
Aminipila	0	0	0	0	0	0
Anaerobutyricum	669.7409417037175	1236.7029877816526	2048.525153366706	824.1380339240205	810.2245504025028	928.0286346945188
Anaerocolumna	0	0	0	0	0	10.595960751205636
Anaeromassilibacillus	57.88874056024821	100.20214157443957	137.52360109176564	55.56839686165871	116.4439446333599	64.00343979279383
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	1060.5942719814636	1892.4525550268704	3324.1207232159622	1480.9084632328345	1434.5989049772795	1398.3114563664803
Anaerotaenia	0	0	16.570296756171057	0	0	0
Anaerotignum	0	23.347173748787625	34.143102399750205	0	0	0
Anaerotruncus	0	17.273444737104697	15.696137166624236	0	0	0
Anaerovorax	0	0	0	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0
Bacteroides	709.0332869585784	1499.3487824858732	1870.115622620032	845.4080896738047	897.9981661548726	1219.7360152135896
Bariatricus	61.45408610815827	97.36426770240826	160.15400924637493	78.25901678067036	95.55447428348825	80.95006654971894
Barnesiella	127.27857180644044	250.03608011761327	273.98816781409755	132.97352160650237	138.8665486866522	165.9922539999378
Beduini	0	0	0	0	0	0
Bifidobacterium	67.00017393499192	218.22353222613364	115.12047028071372	51.00019062152023	1613.1360762339473	642.4105999838406
Blautia	3187.028665897164	5756.1573488838985	9366.49305315985	4319.8722683626675	4047.9625131223665	4385.819682678246
Breznakia	0	0	0	0	0	0
Butyricicoccus	78.77183189402336	177.18333105934488	310.3993208811724	110.71610797638743	106.11265903338736	107.02027635231312
Butyricimonas	0	0	25.163050685777865	0	0	0
Butyrivibrio	0	0	0	0	0	0
Caldicoprobacter	0	0	0	0	0	0
Caproiciproducens	11.280523566053333	24.648104713420263	30.102380876678872	0	23.20092576364797	24.23671041682512
Casaltella	0	0	0	0	0	0
Catenibacterium	1798.3122246163543	2621.453897561782	2594.18456422744	1326.245972976697	2095.1687704156298	2347.8153778577084
Cellulosilyticum	0	0	0	0	0	0
Christensenella	76.00409617974945	171.3439435801106	257.27224637595674	95.10214787168265	132.60697462343143	111.90873666791812
Citrobacter	0	0	0	0	0	0
Clostridioides	0	0	12.65663957389472	0	0	0
Clostridium	232.934252138706	416.5070132195678	476.90725526992105	204.71138474010945	280.04832995609854	372.3412748699701
Colibacter	0	0	0	0	0	0
Colidextribacter	23.891804433683387	31.580333708645632	48.649688365987416	19.0125860526684	26.74989807218344	29.313532945874424
Collinsella	130.29468035066373	762.222958181809	1193.384831001336	177.02748565152527	198.082092459972	178.28271381869837
Coprobacter	0	0	0	0	0	0
Coprococcus	456.9849057149461	809.4375984145415	1498.4615761152822	726.7963273398827	608.8989429948543	592.1271546896013
Corynebacterium	0	0	0	0	0	0
Cuneatibacter	28.876223732805627	53.99603406755401	77.63225429278415	39.71828338102985	39.0230131632756	45.6673880444797
Dehalobacter	0	0	0	0	0	0
Desulfitispora	0	0	0	0	0	0
Desulfothermobacter	0	0	0	0	0	0
Desulfovibrio	0	0	0	0	0	0
Dialister	512.8831049165802	1023.796765112932	1723.8890099414457	597.639172901865	680.6879622682327	694.0181029210024
Dielma	0	0	0	0	0	0
Dorea	386.1857786255955	672.8450923851856	1368.0652705475509	589.3718543545076	478.2475922885054	539.3678706992831
Drancourtella	0	0	0	0	0	0
Duncaniella	33.19849842147425	42.56603769022797	55.08549064104184	27.818633498089135	17.088638317402808	32.94158358419646
Duodenibacillus	0	0	0	0	0	0
Dysosmobacter	53.10762592524152	148.3898106191601	208.53138539730747	67.2288126124659	68.55663263742505	75.34842095067917
Eggerthella	0	36.790201844195096	52.26250042526134	0	0	0
Eisenbergiella	0	0	21.61926026167036	0	0	0
Emergencia	0	13.700414459771348	0	0	0	0
Enterobacter	0	0	0	0	0	0
Enterocloster	80.43501141876784	175.35191454350223	353.5182527561385	92.86528007020011	101.864370300922	94.87213720451928
Enterococcus	26.12298751911065	51.21607851097261	75.51587231726367	44.23700896432186	55.19942198950407	47.01684771690801
Enterorhabdus	0	0	0	0	0	0
Erysipelatoclostridium	22.71891443068	58.27970387286795	70.9494384028043	20.75484822058244	54.33557284134337	68.45716764454316
Escherichia	56.00038503301389	162.98003516673091	65	48	99.00297185466914	81.15295765792843
