genus	repBC16_Pl1	repBC17_Pl1	repBC18_Pl1	repBC22_Pl1	repBC23_Pl1	repBC24_Pl1
Acetanaerobacterium	0	0	0	0	0	0
Acetivibrio	0	11.715230391153254	0	0	0	0
Acholeplasma	0	25.20170063077667	0	0	0	0
Acidaminococcus	0	50.08362351091893	48.06705690591893	32.94073895039459	51.23549819894177	64.60754518697887
Acidimicrobium	0	0	0	0	0	0
Acutalibacter	0	0	0	0	0	0
Adlercreutzia	0	0	15.007873567183626	0	0	20.000000000000018
Agathobacter	0	11.529011677737405	0	0	0	0
Agathobaculum	0	305.0696111580072	70.94423633128642	64.70739699540368	83.84379349977067	80.95241131118125
Akkermansia	0	0	0	0	0	0
Alginatibacterium	0	0	0	0	0	0
Alistipes	0	126.99932458098502	154.10503184772568	49.01082393977714	125.91885801655864	89.99975736335115
Allisonella	0	0	0	0	0	0
Alterileibacterium	0	0	0	0	0	0
Amedibacillus	0	0	0	0	0	0
Aminiphilus	0	20.000000624845736	0	0	23.99999999999943	0
Aminipila	0	0	0	0	0	0
Anaerobutyricum	37.02353158622115	455.3848057253404	586.3230561231877	380.2858971585619	395.0221607898363	552.6275364211982
Anaerocolumna	0	0	0	0	0	0
Anaeromassilibacillus	0	179.8362471026706	73.4618334458046	63.53483546617955	95.37053301865116	59.31550268029724
Anaerosporomusa	0	0	0	0	0	0
Anaerostipes	140.49502736446598	1249.8109731153063	1884.529702724604	1389.3082684253206	1383.658130131966	2126.6549613862853
Anaerotaenia	0	16.217960014004944	0	0	0	0
Anaerotignum	0	0	0	0	0	18.00000013665333
Anaerotruncus	0	0	0	0	0	0
Anaerovorax	0	0	0	0	0	0
Annwoodia	0	0	0	0	0	0
Asaccharobacter	0	0	0	0	0	0
Atlantibacter	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0
Bacteroides	34.05435144188506	455.4642052912892	720.7799330323797	386.86669478753424	614.2707447810812	824.4752787341198
Bariatricus	12.962638845848714	89.15534361447423	151.2516928382799	125.19244192019696	106.20463803929024	155.00426631949117
Barnesiella	0	72.4713705826672	63.00825421996736	32.99862248579225	86.7475435238742	71.7793962650246
Beduini	0	36.3929178018012	0	0	0	0
Bifidobacterium	48.005209568748846	252.50763561098225	4850.915924862018	614.7631179192326	974.9030549419316	113.20613749967156
Blautia	644.4550852946994	6737.959418788472	10287.41435223933	6620.456767159731	6758.82510506921	9646.40765401682
Breznakia	0	0	0	0	0	0
Butyricicoccus	0	85.47074875257087	154.21512284963208	135.17220108986342	120.7451761921282	183.06097022908108
Butyricimonas	0	0	0	0	0	0
Butyrivibrio	0	12.359230945132197	0	0	0	0
Caldicoprobacter	0	17.715312196875704	0	0	0	0
Caproiciproducens	0	0	0	0	0	0
Casaltella	0	0	0	0	0	0
Catenibacterium	229.27879349923845	2966.931092303134	2902.2506259733805	1505.487374070826	3387.1274340645955	2120.9900490865657
Cellulosilyticum	0	0	0	0	0	0
Christensenella	0	77.2377693251951	69.54856180072767	41.002708735075146	80.97338840433872	51.99997497982061
Citrobacter	0	0	0	0	0	0
